Channel,Group,Source,Link
浙江数码时代HD,difang,浙江中国蓝官方,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江数码时代HD,difang,浙江中国蓝官方,http://hw-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8
重庆汽摩,difang,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225506/index.m3u8?fmt=ts2hls
iPanda成都,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/ipanda_1/index.m3u8
iPanda成都,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/ipanda_1/index.m3u8
iPanda成都,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/ipanda_1td/index.m3u8
iPanda成都,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/ipanda_1ud/index.m3u8
iPanda成都,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/ipanda_1hd/index.m3u8
iPanda成都,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/ipanda_1md/index.m3u8
iPanda大丰麋鹿,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao23_1/index.m3u8
iPanda都江堰,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/ipanda1000_1/index.m3u8
iPanda都江堰,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/ipanda1000_1/index.m3u8
iPanda都江堰,special,熊猫频道官方,http://gccncc.v.wscdns.com/gc/ipanda1000_1/index.m3u8
iPanda都江堰,special,熊猫频道官方,http://gccnchwc.v.cdn20.com/gc/ipanda1000_1/index.m3u8
iPanda都江堰,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/ipanda1000_1/index.m3u8
iPanda都江堰,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/ipanda1000_1td/index.m3u8
iPanda都江堰,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/ipanda1000_1ud/index.m3u8
iPanda都江堰,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/ipanda1000_1hd/index.m3u8
iPanda都江堰,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/ipanda1000_1md/index.m3u8
iPanda都江堰妃妃,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8
iPanda都江堰妃妃,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao13_1/index.m3u8
iPanda都江堰妃妃,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao13_1/index.m3u8
iPanda都江堰青青,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao20_1/index.m3u8
iPanda都江堰青青,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao20_1/index.m3u8
iPanda都江堰青青,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao20_1/index.m3u8
iPanda都江堰瑞瑞,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
iPanda都江堰瑞瑞,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao11_1/index.m3u8
iPanda都江堰瑞瑞,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao11_1/index.m3u8
iPanda都江堰水秀,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao12_1/index.m3u8
iPanda都江堰水秀,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao12_1/index.m3u8
iPanda都江堰水秀,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao12_1/index.m3u8
iPanda都江堰娅祥,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao15_1/index.m3u8
iPanda都江堰娅祥,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao15_1/index.m3u8
iPanda都江堰娅祥,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao15_1/index.m3u8
iPanda都江堰壹壹玖玖,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao14_1/index.m3u8
iPanda都江堰壹壹玖玖,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao14_1/index.m3u8
iPanda都江堰壹壹玖玖,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao14_1/index.m3u8
iPanda都江堰英英,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8
iPanda都江堰英英,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao16_1/index.m3u8
iPanda都江堰英英,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao16_1/index.m3u8
iPanda基地别墅①,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao09_1/index.m3u8
iPanda基地别墅①,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao09_1/index.m3u8
iPanda基地别墅①,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao09_1/index.m3u8
iPanda基地别墅②,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao10_1/index.m3u8
iPanda基地别墅②,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao10_1/index.m3u8
iPanda基地别墅②,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao10_1/index.m3u8
iPanda基地成年园①,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao01_1/index.m3u8
iPanda基地成年园②,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao02_1/index.m3u8
iPanda基地成年园②,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao02_1/index.m3u8
iPanda基地成年园②,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao02_1/index.m3u8
iPanda基地母子园①,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao07_1/index.m3u8
iPanda基地母子园①,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao07_1/index.m3u8
iPanda基地母子园①,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao07_1/index.m3u8
iPanda基地母子园②,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao08_1/index.m3u8
iPanda基地母子园②,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao08_1/index.m3u8
iPanda基地母子园②,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao08_1/index.m3u8
iPanda基地幼儿园①,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao05_1/index.m3u8
iPanda基地幼儿园①,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao05_1/index.m3u8
iPanda基地幼儿园①,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao05_1/index.m3u8
iPanda基地幼儿园②,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao06_1/index.m3u8
iPanda基地幼年园①,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao03_1/index.m3u8
iPanda基地幼年园①,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao03_1/index.m3u8
iPanda基地幼年园①,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao03_1/index.m3u8
iPanda基地幼年园②,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao04_1/index.m3u8
iPanda怡然②,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
iPanda怡然②,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao18_1/index.m3u8
iPanda怡然②,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao18_1/index.m3u8
NewTV爱情喜剧HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225748/index.m3u8
NewTV超级电视剧HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225765/index.m3u8
NewTV超级电影HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225623/index.m3u8
NewTV超级电影HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225766/index.m3u8
NewTV超级体育HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225622/index.m3u8
NewTV超级体育HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225648/index.m3u8
NewTV超级体育HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
NewTV超级综艺HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225620/index.m3u8
NewTV超级综艺HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8
NewTV潮妈辣婆HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225708/index.m3u8
NewTV东北热剧HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226202/index.m3u8
NewTV动作电影HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225671/index.m3u8
NewTV古装剧场HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8
NewTV广东HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226185/index.m3u8
NewTV广西,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226186/index.m3u8
NewTV海外剧场HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225712/index.m3u8
NewTV黑龙江HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226192/index.m3u8
NewTV欢乐剧场HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8
NewTV吉林HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226189/index.m3u8
NewTV家庭剧场HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225713/index.m3u8
NewTV江西HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225979/index.m3u8
NewTV金牌综艺HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225711/index.m3u8
NewTV惊悚悬疑HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225717/index.m3u8
NewTV精品大剧HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225714/index.m3u8
NewTV精品纪录HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225710/index.m3u8
NewTV精品体育HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225709/index.m3u8
NewTV军旅剧场HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225669/index.m3u8
NewTV军事评论HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225757/index.m3u8
NewTV明星大片HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8
NewTV农业致富HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225670/index.m3u8
NewTV山东HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226184/index.m3u8
NewTV四川HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226187/index.m3u8
NewTV武搏世界HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225656/index.m3u8
NewTV炫舞未来HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225707/index.m3u8
NewTV怡伴健康HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225666/index.m3u8
NewTV云南,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226188/index.m3u8
NewTV中国功夫HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225660/index.m3u8
纯享4K,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8
黑莓电竞HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225653/index.m3u8
黑莓电竞HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225749/index.m3u8
黑莓电竞HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225750/index.m3u8
黑莓电影HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225718/index.m3u8
黑莓电影HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225764/index.m3u8
黑莓电影HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225769/index.m3u8
黑莓动画HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225672/index.m3u8
安徽卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225541/index.m3u8?fmt=ts2hls
安徽卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225737/index.m3u8
安徽卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225691/index.m3u8
北京卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225543/index.m3u8?fmt=ts2hls
北京卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225673/index.m3u8
北京卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225600/index.m3u8?fmt=ts2hls
北京卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225674/index.m3u8
兵团卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225530/index.m3u8?fmt=ts2hls
兵团卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226200/index.m3u8
东方卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225561/index.m3u8?fmt=ts2hls
东方卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225658/index.m3u8
东方卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225489/index.m3u8?fmt=ts2hls
东方卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225659/index.m3u8
东南卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225552/index.m3u8?fmt=ts2hls
东南卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225657/index.m3u8
东南卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225585/index.m3u8?fmt=ts2hls
甘肃卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225724/index.m3u8
甘肃卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225536/index.m3u8?fmt=ts2hls
广东卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225558/index.m3u8?fmt=ts2hls
广东卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225742/index.m3u8
广东卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225597/index.m3u8?fmt=ts2hls
广东卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225701/index.m3u8
广西卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225551/index.m3u8?fmt=ts2hls
广西卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225731/index.m3u8
广西卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226211/index.m3u8?fmt=ts2hls
贵州卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225728/index.m3u8
贵州卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225537/index.m3u8?fmt=ts2hls
贵州卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225483/index.m3u8?fmt=ts2hls
海南卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225722/index.m3u8
海南卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225548/index.m3u8?fmt=ts2hls
海南卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226212/index.m3u8?fmt=ts2hls
河北卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225732/index.m3u8
河北卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225544/index.m3u8?fmt=ts2hls
河北卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225610/index.m3u8?fmt=ts2hls
河南卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226196/index.m3u8
河南卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225545/index.m3u8?fmt=ts2hls
河南卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225611/index.m3u8?fmt=ts2hls
黑龙江卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225542/index.m3u8?fmt=ts2hls
黑龙江卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225736/index.m3u8
黑龙江卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225586/index.m3u8?fmt=ts2hls
黑龙江卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225690/index.m3u8
湖北卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225550/index.m3u8?fmt=ts2hls
湖北卫视HD,weishi,江西移动,http://117.169.120.140:8080/live/hdhubeistv/.m3u8
湖北卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225740/index.m3u8
湖北卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225596/index.m3u8?fmt=ts2hls
湖北卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225699/index.m3u8
湖南卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225555/index.m3u8?fmt=ts2hls
湖南卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225745/index.m3u8
湖南卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225490/index.m3u8?fmt=ts2hls
湖南卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225704/index.m3u8
吉林卫视,weishi,JLNTV官方,http://stream1.jlntv.cn/jlws/sd/live.m3u8
吉林卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225680/index.m3u8
吉林卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225553/index.m3u8?fmt=ts2hls
吉林卫视HD,weishi,JLNTV官方,http://stream4.jlntv.cn/test2/sd/live.m3u8
吉林卫视HD,weishi,江西移动,http://117.169.120.140:8080/live/jilinstv/.m3u8
吉林延边卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226201/index.m3u8
江苏卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225582/index.m3u8?fmt=ts2hls
江苏卫视HD,weishi,江西移动,http://117.169.120.140:8080/live/hdjiangsustv/.m3u8
江苏卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225743/index.m3u8
江苏卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225488/index.m3u8?fmt=ts2hls
江苏卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225702/index.m3u8
江西卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225583/index.m3u8?fmt=ts2hls
江西卫视HD,weishi,江西移动,http://117.169.120.140:8080/live/jiangxistv/.m3u8
江西卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225705/index.m3u8
江西卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225746/index.m3u8
江西卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225492/index.m3u8?fmt=ts2hls
辽宁卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225547/index.m3u8?fmt=ts2hls
辽宁卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225735/index.m3u8
辽宁卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225601/index.m3u8?fmt=ts2hls
辽宁卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225696/index.m3u8
旅游卫视,weishi,江苏移动,http://183.207.248.11/PLTV/4/224/3221225810/index.m3u8
南方卫视(上星),weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226203/index.m3u8
内蒙古卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225667/index.m3u8
宁夏卫视,weishi,江苏移动,http://183.207.248.11/PLTV/4/224/3221225842/index.m3u8
宁夏卫视,weishi,江西移动,http://117.169.120.140:8080/live/ningxiastv/.m3u8
宁夏卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225726/index.m3u8
宁夏卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225535/index.m3u8?fmt=ts2hls
青海安多卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226195/index.m3u8
青海卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225727/index.m3u8
青海卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225546/index.m3u8?fmt=ts2hls
厦门卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226199/index.m3u8
山东教育卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225719/index.m3u8
山东卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225539/index.m3u8?fmt=ts2hls
山东卫视HD,weishi,江西移动,http://117.169.120.140:8080/live/hdshandongstv/.m3u8
山东卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225738/index.m3u8
山东卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225484/index.m3u8?fmt=ts2hls
山东卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225697/index.m3u8
山西卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225730/index.m3u8
山西卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225549/index.m3u8?fmt=ts2hls
陕西农林卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226204/index.m3u8
陕西卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225729/index.m3u8
陕西卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225531/index.m3u8?fmt=ts2hls
深圳卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225559/index.m3u8?fmt=ts2hls
深圳卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225741/index.m3u8
深圳卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225598/index.m3u8?fmt=ts2hls
深圳卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225700/index.m3u8
四川康巴卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226207/index.m3u8
四川卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225733/index.m3u8
四川卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225532/index.m3u8?fmt=ts2hls
四川卫视HD,weishi,江西移动,http://117.169.120.140:8080/live/sichuanstv/.m3u8
四川卫视HD,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225487/index.m3u8?fmt=ts2hls
天津卫视,weishi,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225556/index.m3u8?fmt=ts2hls
